longitude,latitude,altitude,field_id
8.614466313287876, 29.300701064943496, , Arunachal Pradesh_cropField#82
10.768122770439438, 36.62575624153828, , Arunachal Pradesh_cropField#83
12.921749261042972, 43.950850577798676, , Arunachal Pradesh_cropField#84
15.075334259324222, 51.275912542068866, , Arunachal Pradesh_cropField#85
17.228910498088663, 58.60099539149398, , Arunachal Pradesh_cropField#86
19.382470600876903, 65.92609390478529, , Arunachal Pradesh_cropField#87
21.536016872803348, 73.2511913738189, , Arunachal Pradesh_cropField#88
23.68954977487482, 80.5763081616209, , Arunachal Pradesh_cropField#89
25.843087287243538, 87.90143486987152, , Arunachal Pradesh_cropField#90
27.99662111137468, 95.22657933050385, , Arunachal Pradesh_cropField#91
1.9953885154480377, 6.803013773139668, , Arunachal Pradesh_cropField#92
3.9908109397260785, 13.606057398353945, , Arunachal Pradesh_cropField#93
5.9862562052847865, 20.409073037248245, , Arunachal Pradesh_cropField#94
7.981709241573063, 27.2120924076518, , Arunachal Pradesh_cropField#95
9.977169106677826, 34.015103515427676, , Arunachal Pradesh_cropField#96
11.972635800593094, 40.81811782164008, , Arunachal Pradesh_cropField#97
13.968114268305259, 47.621117201815174, , Arunachal Pradesh_cropField#98
15.963597210055553, 54.424118714281335, , Arunachal Pradesh_cropField#99
17.9591220663528, 61.22707411595367, , Arunachal Pradesh_cropField#100
19.95459158598094, 68.02998660526886, , Arunachal Pradesh_cropField#101
21.9500241357835, 74.8329470711325, , Arunachal Pradesh_cropField#102
23.945448679358474, 81.63591739884214, , Arunachal Pradesh_cropField#103
25.940863332876123, 88.4388797304604, , Arunachal Pradesh_cropField#104
27.93625184832416, 95.24189350360007, , Arunachal Pradesh_cropField#105
0.8457610812136981, 2.9804252767504247, , Assam_cropField#106
1.691505291097772, 5.960882033382213, , Assam_cropField#107
2.5372406985188993, 8.941349010754738, , Assam_cropField#108
3.3829823410200763, 11.92182866184574, , Assam_cropField#109
4.228705278250008, 14.902318942507087, , Assam_cropField#110
5.074431516416943, 17.882820670397987, , Assam_cropField#111
5.920166557068329, 20.863317901163004, , Assam_cropField#112
6.765907466031229, 23.84382944096498, , Assam_cropField#113
7.611642506682616, 26.82434343374475, , Assam_cropField#114
8.457384515952887, 29.80488277396148, , Assam_cropField#115
9.303135694438824, 32.78542129651894, , Assam_cropField#116
10.148889073533185, 35.76597453694301, , Assam_cropField#117
10.994625214493686, 38.746531048004144, , Assam_cropField#118
11.840361355454188, 41.72710186810224, , Assam_cropField#119
12.686115834852288, 44.70767268820033, , Assam_cropField#120
13.531871047786012, 47.68826681158724, , Assam_cropField#121
14.377620392430613, 50.668860934974155, , Assam_cropField#122
15.223369003538417, 53.64946732324993, , Assam_cropField#123
16.069152824250292, 56.63007779982199, , Assam_cropField#124
16.914939945845596, 59.610678055653366, , Assam_cropField#125
17.760743205051508, 62.591282808610615, , Assam_cropField#126
18.606569203500033, 65.57185117573096, , Assam_cropField#127
19.452419041329172, 68.55239296892542, , Assam_cropField#128
20.298272913500035, 71.53291513829774, , Assam_cropField#129
21.144123851604633, 74.5134115514035, , Assam_cropField#130
21.98996818805168, 77.49388752302784, , Assam_cropField#131
22.8358029887507, 80.47434918561517, , Assam_cropField#132
23.681627886916473, 83.4547994009729, , Assam_cropField#133
24.527432613174472, 86.435234898464, , Assam_cropField#134
25.3731969952916, 89.41564954564409, , Assam_cropField#135
26.2189580765053, 92.39607482239451, , Assam_cropField#136
1.139851300435898, 4.0158251394077205, , Assam_cropField#137
2.2796842848639467, 8.031689409817343, , Assam_cropField#138
3.419506584923495, 12.047550277531114, , Assam_cropField#139
4.559319218153987, 16.06342248756425, , Assam_cropField#140
5.699079955460095, 20.079263506219057, , Assam_cropField#141
6.838815253393164, 24.09515159549936, , Assam_cropField#142
7.9785663237525855, 28.111054429794876, , Assam_cropField#143
9.118281270095112, 32.12701737838321, , Assam_cropField#144
10.25802725258045, 36.14299734045058, , Assam_cropField#145
11.397737619803845, 40.15904365508639, , Assam_cropField#146
12.537483093501484, 44.175104147621475, , Assam_cropField#147
13.67724891866684, 48.191142522633776, , Assam_cropField#148
14.817086482103075, 52.20720698498065, , Assam_cropField#149
15.956931168432686, 56.22326067212411, , Assam_cropField#150
17.096791626847622, 60.239275795381594, , Assam_cropField#151
18.236669383622168, 64.25529261998705, , Assam_cropField#152
19.37655324568599, 68.27128222302589, , Assam_cropField#153
20.516432528783564, 72.28726728913702, , Assam_cropField#154
21.65633775930185, 76.30317579459222, , Assam_cropField#155
22.796250621389113, 80.31908259869952, , Assam_cropField#156
23.936162974705464, 84.33495367450078, , Assam_cropField#157
25.076075328021815, 88.35079469315559, , Assam_cropField#158
26.215926628457712, 92.36661983256332, , Assam_cropField#159
1.7708976715892228, 6.199768952101836, , Assam_cropField#160
3.541845507424974, 12.399527644799942, , Assam_cropField#161
5.312797625559203, 18.599317799669542, , Assam_cropField#162
7.083803578098025, 24.79909632721489, , Assam_cropField#163
8.854871002332228, 30.998874638029655, , Assam_cropField#164
10.625963447571978, 37.198613455270475, , Assam_cropField#165
12.397141323753791, 43.398369867627615, , Assam_cropField#166
14.168296718201354, 49.59805841310849, , Assam_cropField#167
15.939427382664867, 55.79758860254489, , Assam_cropField#168
17.710456878177965, 61.996995626168946, , Assam_cropField#169
19.48089731897246, 68.19641019055702, , Assam_cropField#170
21.251337759766958, 74.39591775770135, , Assam_cropField#171
23.02183890677247, 80.59549067813391, , Assam_cropField#172
24.79248844470788, 86.79532501171929, , Assam_cropField#173
26.563386116297107, 92.99509396382112, , Assam_cropField#174
2.0629839863744994, 7.137042289245555, , Assam_cropField#175
4.125750883361988, 14.274128443480956, , Assam_cropField#176
6.188487529759889, 21.41110692910481, , Assam_cropField#177
8.250923444001, 28.548079433139204, , Assam_cropField#178
10.313200980333717, 35.68519948304871, , Assam_cropField#179
12.375572831947071, 42.8226584896983, , Assam_cropField#180
14.437853927365486, 49.960181299969584, , Assam_cropField#181
16.500184849831363, 57.097845674526525, , Assam_cropField#182
18.562647456695142, 64.23551802453613, , Assam_cropField#183
20.62522928960943, 71.37322626408292, , Assam_cropField#184
22.68801220157243, 78.51081885956549, , Assam_cropField#185
24.75098017334077, 85.64832771279451, , Assam_cropField#186
26.81396415971527, 92.78537000204005, , Assam_cropField#187
1.0687015568433407, 3.7534441844437425, , Assam_cropField#188
2.1374119869095836, 7.506957905688057, , Assam_cropField#189
3.2061656736899375, 11.260456726189396, , Assam_cropField#190
4.27493932496895, 15.014015149662635, , Assam_cropField#191
5.343727394998117, 18.76765056030793, , Assam_cropField#192
6.412466662919431, 22.52130583861058, , Assam_cropField#193
7.481251405548772, 26.275118816443133, , Assam_cropField#194
8.54999400090314, 30.028939244647173, , Assam_cropField#195
9.618737705401303, 33.78280934199444, , Assam_cropField#196
10.687573467894099, 37.53667198897021, , Assam_cropField#197
11.75642808540911, 41.29044026457376, , Assam_cropField#198
12.825328176480014, 45.04422219919177, , Assam_cropField#199
13.89420386716277, 48.798068703695975, , Assam_cropField#200
14.963153867711178, 52.55189906572861, , Assam_cropField#201
16.032175958761016, 56.305692175903815, , Assam_cropField#202
17.101250176077553, 60.05943934212149, , Assam_cropField#203
18.170306648349037, 63.81306978585249, , Assam_cropField#204
19.23933872107062, 67.56668408711192, , Assam_cropField#205
20.308299812539722, 71.32019656662764, , Assam_cropField#206
21.377220976567873, 75.07371277132916, , Assam_cropField#207
22.446081139662823, 78.8272153170162, , Assam_cropField#208
23.514906920053413, 82.58064708417416, , Assam_cropField#209
24.583688335280495, 86.3340925103465, , Assam_cropField#210
25.652447567763687, 90.08751061848997, , Assam_cropField#211
26.721149124607027, 93.84095480293372, , Assam_cropField#212
4.1716020270304055, 14.20090227004666, , Bihar_cropField#213
8.343132292248724, 28.40180454009332, , Bihar_cropField#214
12.514663540507344, 42.60275888642992, , Bihar_cropField#215
16.686198720926296, 56.803750120138545, , Bihar_cropField#216
20.857801730993412, 71.00473809907923, , Bihar_cropField#217
25.02940375802382, 85.20564036912589, , Bihar_cropField#218
5.006368401712436, 17.039360055349846, , Bihar_cropField#219
10.01273189568661, 34.07865059902582, , Bihar_cropField#220
15.01898169344833, 51.11794204545076, , Bihar_cropField#221
20.025216767920938, 68.15730571179668, , Bihar_cropField#222
25.031585169633374, 85.19666576714653, , Bihar_cropField#223
2.812636564746708, 9.495988400980442, , Bihar_cropField#224
5.625329742570269, 18.99197572219198, , Bihar_cropField#225
8.438019992137056, 28.4879086950376, , Bihar_cropField#226
11.250667944590749, 37.98384418734385, , Bihar_cropField#227
14.063313944866799, 47.479787957878045, , Bihar_cropField#228
16.875935217534632, 56.975732448258114, , Bihar_cropField#229
19.68855616483891, 66.47168881609565, , Bihar_cropField#230
22.50119012667977, 75.96764482401036, , Bihar_cropField#231
25.313826691426478, 85.4636332249908, , Bihar_cropField#232
2.813025937513348, 9.501077867234219, , Bihar_cropField#233
5.626048169595787, 19.002134009046724, , Bihar_cropField#234
8.43899518120991, 28.503195889649774, , Bihar_cropField#235
11.251939228461957, 38.004286874119686, , Bihar_cropField#236
14.064894021523388, 47.50538236763945, , Bihar_cropField#237
16.877850296764645, 57.006538118461016, , Bihar_cropField#238
19.690842144275067, 66.50769018005991, , Bihar_cropField#239
22.50387363993287, 76.00884757053586, , Bihar_cropField#240
25.316899577446218, 85.50992543777008, , Bihar_cropField#241
5.02314095727535, 17.11738457550225, , Bihar_cropField#242
10.046148631617703, 34.23475237173467, , Bihar_cropField#243
15.069148709501434, 51.352184996964446, , Bihar_cropField#244
20.09228379681839, 68.46963516415829, , Bihar_cropField#245
25.11542475409374, 85.58701973966053, , Bihar_cropField#246
4.2849350277549405, 16.387164102251724, , Chhattisgarh_cropField#247
8.569771922989526, 32.77432237744377, , Chhattisgarh_cropField#248
12.854603886932997, 49.161565409866206, , Chhattisgarh_cropField#249
17.13955074974348, 65.54880526389269, , Chhattisgarh_cropField#250
21.424485777498422, 81.9359693661444, , Chhattisgarh_cropField#251
2.6767025443112917, 10.240421247266248, , Chhattisgarh_cropField#252
5.353370766964471, 20.48084192147725, , Chhattisgarh_cropField#253
8.03001498220195, 30.72126756216779, , Chhattisgarh_cropField#254
10.706660797934756, 40.961739811358164, , Chhattisgarh_cropField#255
13.383331332411498, 51.2022221845261, , Chhattisgarh_cropField#256
16.0600130703367, 61.44270570380472, , Chhattisgarh_cropField#257
18.7367172151383, 71.68318368354835, , Chhattisgarh_cropField#258
21.41341975944959, 81.9236049308146, , Chhattisgarh_cropField#259
2.6908496943182936, 10.227139366282621, , Chhattisgarh_cropField#260
5.381656003993276, 20.454276361153674, , Chhattisgarh_cropField#261
8.072446503984308, 30.68150188872046, , Chhattisgarh_cropField#262
10.763237371642541, 40.908745597108755, , Chhattisgarh_cropField#263
13.454038901647055, 51.135989700732374, , Chhattisgarh_cropField#264
16.144839696317582, 61.363244870942985, , Chhattisgarh_cropField#265
18.835672110324317, 71.59049766974202, , Chhattisgarh_cropField#266
21.526521804642613, 81.81763703602465, , Chhattisgarh_cropField#267
3.5894327430097874, 13.640274501949515, , Chhattisgarh_cropField#268
7.179030657504981, 27.28059003075425, , Chhattisgarh_cropField#269
10.768639901410921, 40.9208017103311, , Chhattisgarh_cropField#270
14.358181765059063, 54.561011466774374, , Chhattisgarh_cropField#271
17.947622856113217, 68.2011949403883, , Chhattisgarh_cropField#272
21.537055599123004, 81.84146944233783, , Chhattisgarh_cropField#273
2.699162181410143, 10.249506874995397, , Chhattisgarh_cropField#274
5.398259826302182, 20.498943469491408, , Chhattisgarh_cropField#275
8.097327841143313, 30.748413676400197, , Chhattisgarh_cropField#276
10.79641696232701, 40.99791618614698, , Chhattisgarh_cropField#277
13.495519072016993, 51.24741956894362, , Chhattisgarh_cropField#278
16.19461915225349, 61.49693517443579, , Chhattisgarh_cropField#279
18.893740744685367, 71.7464769714183, , Chhattisgarh_cropField#280
21.592902926095512, 81.99598384641371, , Chhattisgarh_cropField#281
3.0858912340773457, 14.788193027863048, , Goa_cropField#282
6.17201397509144, 29.576658968645983, , Goa_cropField#283
9.258312099288972, 44.36495752283797, , Goa_cropField#284
12.34435065611188, 59.152975886432365, , Goa_cropField#285
15.430241890189226, 73.94116891429542, , Goa_cropField#286
3.091259151533774, 14.77611046012326, , Goa_cropField#287
6.1823123091797045, 29.552258853743673, , Goa_cropField#288
9.273385977085525, 44.32855528052322, , Goa_cropField#289
12.364654937826682, 59.104827651914476, , Goa_cropField#290
15.455914089360457, 73.88093811203774, , Goa_cropField#291
2.5558553968302604, 12.361221601895465, , Goa_cropField#292
5.111626474212275, 24.722409069248837, , Goa_cropField#293
7.667372140213743, 37.083615101002145, , Goa_cropField#294
10.223128201782266, 49.44495767092443, , Goa_cropField#295
12.778986486261237, 61.80627987989188, , Goa_cropField#296
15.334841883091498, 74.16750148178734, , Goa_cropField#297
3.0389228215316395, 14.808801520400227, , Goa_cropField#298
6.077851484575294, 29.617769069312022, , Goa_cropField#299
9.116853583702348, 44.426738347687376, , Goa_cropField#300
12.155859020830182, 59.23553727389226, , Goa_cropField#301
15.19478184236182, 74.04433879429249, , Goa_cropField#302
2.172129590960602, 10.578271524183874, , Goa_cropField#303
4.344191273882809, 21.156565344250293, , Goa_cropField#304
6.5162569909503105, 31.734939986891554, , Goa_cropField#305
8.688339516950135, 42.31331323604003, , Goa_cropField#306
10.860424060021279, 52.891703903846995, , Goa_cropField#307
13.03255566804987, 63.47008551395158, , Goa_cropField#308
15.204685259010473, 74.04835703813546, , Goa_cropField#309
